Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Android Ver,Price in Dollars,Size(in MBs),Days Since Last Update,Update Freshness
DATING,3.4,1999,100000,Free,Mature 17+,Dating,4.2,0.0,8.0,551,Outdated
DATING,3.4,2519,100000,Free,Mature 17+,Dating,4.4,0.0,5.0,14,Recently Updated
DATING,3.0,1146,100000,Free,Mature 17+,Dating,4.0,0.0,1.4,895,Outdated
DATING,4.6,13046,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,8,Recently Updated
DATING,3.9,8722,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,49,Recently Updated
DATING,1.9,953,100000,Free,Mature 17+,Dating,5.0,0.0,19.0,21,Recently Updated
DATING,3.5,2593,500000,Free,Mature 17+,Dating,4.4,0.0,5.0,14,Recently Updated
DATING,3.9,852,100000,Free,Mature 17+,Dating,4.1,0.0,27.0,9,Recently Updated
DATING,3.4,212,50000,Free,Mature 17+,Dating,5.0,0.0,3.0,56,Recently Updated
DATING,3.5,1972,1000000,Free,Mature 17+,Dating,4.1,0.0,13.0,88,Recently Updated
DATING,4.4,35206,1000000,Free,Everyone,Dating,4.0,0.0,7.2,79,Recently Updated
DATING,2.5,277,100000,Free,Mature 17+,Dating,4.1,0.0,5.7,247,Moderately Updated
DATING,3.5,1093,100000,Free,Mature 17+,Dating,4.2,0.0,5.8,557,Outdated
DATING,3.3,1601,500000,Free,Mature 17+,Dating,4.1,0.0,3.8,553,Outdated
DATING,3.5,241,50000,Free,Mature 17+,Dating,5.0,0.0,2.8,68,Recently Updated
DATING,4.2,63986,5000000,Free,Mature 17+,Dating,4.0,0.0,20.0,69,Recently Updated
DATING,4.4,7888,500000,Free,Mature 17+,Dating,4.1,0.0,15.0,101,Moderately Updated
DATING,4.1,535,100000,Free,Mature 17+,Dating,4.1,0.0,28.0,132,Moderately Updated
DATING,4.2,5084,100000,Free,Mature 17+,Dating,4.1,0.0,9.6,5,Recently Updated
DATING,4.3,2430,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,13,Recently Updated
DATING,3.0,837,100000,Free,Mature 17+,Dating,4.4,0.0,9.4,23,Recently Updated
DATING,4.0,738,10000,Free,Mature 17+,Dating,4.1,0.0,27.0,7,Recently Updated
DATING,3.3,4631,100000,Free,Mature 17+,Dating,5.0,0.0,45.0,4,Recently Updated
DATING,4.1,4953,1000000,Free,Teen,Dating,4.2,0.0,15.0,7,Recently Updated
DATING,3.7,1439,50000,Free,Mature 17+,Dating,4.2,0.0,38.0,9,Recently Updated
DATING,3.9,1645,500000,Free,Mature 17+,Dating,4.1,0.0,31.0,36,Recently Updated
DATING,3.5,13204,1000000,Free,Mature 17+,Dating,4.1,0.0,6.1,32,Recently Updated
DATING,3.9,853,100000,Free,Mature 17+,Dating,4.1,0.0,27.0,9,Recently Updated
DATING,4.0,337,10000,Free,Mature 17+,Dating,4.3,0.0,32.0,8,Recently Updated
DATING,4.6,13049,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,8,Recently Updated
DATING,4.1,923,100000,Free,Mature 17+,Dating,4.1,0.0,44.0,6,Recently Updated
DATING,4.4,198,10000,Free,Mature 17+,Dating,4.1,0.0,28.0,82,Recently Updated
DATING,3.9,8723,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,49,Recently Updated
DATING,4.3,23170,500000,Free,Mature 17+,Dating,4.1,0.0,9.0,14,Recently Updated
DATING,3.4,13890,500000,Free,Mature 17+,Dating,4.2,0.0,20.0,50,Recently Updated
DATING,4.1,537,100000,Free,Mature 17+,Dating,4.1,0.0,28.0,132,Moderately Updated
DATING,3.6,143,10000,Free,Mature 17+,Dating,4.1,0.0,27.0,16,Recently Updated
DATING,4.2,1059,100000,Free,Mature 17+,Dating,4.2,0.0,18.0,13,Recently Updated
DATING,3.5,894,100000,Free,Mature 17+,Dating,4.1,0.0,14.0,22,Recently Updated
DATING,4.0,6191,500000,Free,Mature 17+,Dating,4.1,0.0,27.0,27,Recently Updated
DATING,4.1,15081,1000000,Free,Mature 17+,Dating,4.1,0.0,38.0,13,Recently Updated
DATING,4.4,218,10000,Free,Mature 17+,Dating,4.1,0.0,27.0,16,Recently Updated
DATING,4.4,35205,1000000,Free,Everyone,Dating,4.0,0.0,7.2,79,Recently Updated
DATING,4.2,243950,10000000,Free,Mature 17+,Dating,4.1,0.0,21.0,90,Recently Updated
DATING,4.2,5152,100000,Free,Mature 17+,Dating,4.1,0.0,38.0,13,Recently Updated
DATING,4.0,187,10000,Free,Mature 17+,Dating,4.2,0.0,19.0,13,Recently Updated
DATING,4.2,2506,500000,Free,Mature 17+,Dating,4.0,0.0,6.1,419,Outdated
DATING,4.5,182986,5000000,Free,Mature 17+,Dating,4.1,0.0,77.0,6,Recently Updated
DATING,3.9,8661,1000000,Free,Mature 17+,Dating,4.0,0.0,9.5,127,Moderately Updated
DATING,3.6,8,1000,Free,Mature 17+,Dating,4.4,0.0,14.0,10,Recently Updated
DATING,4.4,59,5000,Free,Everyone,Dating,4.3,0.0,38.0,20,Recently Updated
DATING,2.7,3,100,Free,Mature 17+,Dating,4.4,0.0,3.9,22,Recently Updated
DATING,Unrated,3,1000,Free,Mature 17+,Dating,4.0,0.0,4.8,22,Recently Updated
DATING,5.0,2,100,Free,Mature 17+,Dating,4.4,0.0,70.0,15,Recently Updated
DATING,Unrated,2,500,Free,Mature 17+,Dating,4.0,0.0,3.7,23,Recently Updated
DATING,Unrated,0,50,Free,Mature 17+,Dating,4.0,0.0,3.6,19,Recently Updated
DATING,4.7,14,5000,Free,Mature 17+,Dating,4.1,0.0,21.0,5,Recently Updated
DATING,Unrated,0,50,Free,Mature 17+,Dating,4.1,0.0,13.0,29,Recently Updated
DATING,Unrated,0,100,Free,Everyone,Dating,3.0,0.0,8.0,29,Recently Updated
DATING,Unrated,24,1000,Free,Mature 17+,Dating,4.0,0.0,3.9,13,Recently Updated
DATING,Unrated,0,10,Free,Mature 17+,Dating,4.1,0.0,14.0,30,Recently Updated
DATING,Unrated,23,100,Free,Mature 17+,Dating,4.4,0.0,11.0,8,Recently Updated
DATING,Unrated,0,10,Free,Mature 17+,Dating,4.1,0.0,13.0,30,Recently Updated
DATING,Unrated,0,10,Free,Everyone,Dating,4.4,0.0,10.0,12,Recently Updated
DATING,Unrated,0,50,Free,Mature 17+,Dating,4.1,0.0,9.8,6,Recently Updated
DATING,Unrated,0,100,Free,Mature 17+,Dating,4.1,0.0,14.0,27,Recently Updated
DATING,Unrated,0,100,Free,Everyone,Dating,4.0,0.0,5.0,17,Recently Updated
DATING,4.1,11,1000,Free,Mature 17+,Dating,4.0,0.0,11.0,25,Recently Updated
DATING,Unrated,4,500,Free,Mature 17+,Dating,3.0,0.0,3.8,28,Recently Updated
DATING,Unrated,1,10,Free,Mature 17+,Dating,4.2,0.0,21.0,15,Recently Updated
DATING,Unrated,104,1000,Free,Mature 17+,Dating,4.1,0.0,12.0,17,Recently Updated
DATING,Unrated,0,1,Free,Mature 17+,Dating,4.2,0.0,10.0,22,Recently Updated
DATING,Unrated,14,50,Free,Everyone,Dating,4.1,0.0,3.3,9,Recently Updated
DATING,5.0,3,100,Free,Mature 17+,Dating,4.1,0.0,25.0,19,Recently Updated
DATING,3.7,101,10000,Free,Mature 17+,Dating,4.1,0.0,15.0,15,Recently Updated
DATING,4.5,120,500,Free,Mature 17+,Dating,5.0,0.0,10.0,4,Recently Updated
DATING,Unrated,0,5,Free,Everyone,Dating,4.0,0.0,3.5,27,Recently Updated
DATING,4.1,4954,1000000,Free,Teen,Dating,4.2,0.0,15.0,7,Recently Updated
DATING,1.9,954,100000,Free,Mature 17+,Dating,5.0,0.0,19.0,21,Recently Updated
DATING,4.1,2560,100000,Free,Mature 17+,Dating,4.1,0.0,56.0,7,Recently Updated
DATING,4.4,12633,1000000,Free,Mature 17+,Dating,4.1,0.0,29.0,12,Recently Updated
DATING,4.3,2433,500000,Free,Mature 17+,Dating,4.1,0.0,13.0,13,Recently Updated
DATING,3.4,5,500,Free,Mature 17+,Dating,4.1,0.0,14.0,30,Recently Updated
DATING,3.5,69,5000,Free,Mature 17+,Dating,4.4,0.0,36.0,4,Recently Updated
DATING,3.8,24,1000,Free,Mature 17+,Dating,4.0,0.0,19.0,6,Recently Updated
DATING,2.9,53,10000,Free,Mature 17+,Dating,4.1,0.0,14.0,29,Recently Updated
EDUCATION,4.6,181893,10000000,Free,Everyone 10+,Education,4.1,0.0,18.0,12,Recently Updated
EDUCATION,4.7,2544,100000,Free,Everyone,Education,4.0,0.0,18.0,222,Moderately Updated
EDUCATION,4.6,85375,5000000,Free,Everyone,Education,4.1,0.0,21.0,12,Recently Updated
EDUCATION,4.7,314299,10000000,Free,Everyone,Education,4.0,0.0,3.3,98,Moderately Updated
EDUCATION,Unrated,776,100000,Free,Everyone,Education,4.0,0.0,24.0,16,Recently Updated
EDUCATION,4.5,9770,5000000,Free,Everyone,Education;Creativity,4.0,0.0,39.0,164,Moderately Updated
EDUCATION,4.7,32346,1000000,Free,Everyone,Education,4.0,0.0,3.2,233,Moderately Updated
EDUCATION,4.6,10611,500000,Free,Everyone,Education,4.0,0.0,11.0,73,Recently Updated
EDUCATION,4.6,9321,1000000,Free,Everyone,Education,4.0,0.0,27.0,21,Recently Updated
EDUCATION,4.6,56065,1000000,Free,Everyone,Education,4.1,0.0,37.0,13,Recently Updated
EDUCATION,4.9,133136,1000000,Free,Everyone,Education;Education,4.2,0.0,26.0,19,Recently Updated
EDUCATION,4.4,390,500000,Free,Everyone,Education;Education,4.0,0.0,41.0,186,Moderately Updated
EDUCATION,4.4,1090,1000000,Free,Everyone,Education;Creativity,4.0,0.0,49.0,186,Moderately Updated
EDUCATION,4.3,266948,10000000,Free,Everyone,Education,4.4,0.0,21.0,9,Recently Updated
EDUCATION,4.5,342918,10000000,Free,Everyone,Education,4.0,0.0,8.1,10,Recently Updated
EDUCATION,4.4,748,1000000,Free,Everyone,Education;Action & Adventure,2.3,0.0,51.0,566,Outdated
EDUCATION,4.6,172640,5000000,Free,Everyone,Education,4.1,0.0,14.0,98,Moderately Updated
EDUCATION,3.9,61,50000,Free,Mature 17+,Education,5.0,0.0,18.0,72,Recently Updated
EDUCATION,4.4,1619,1000000,Free,Everyone,Education,1.6,0.0,3.0,19,Recently Updated
EDUCATION,4.3,3168,1000000,Free,Everyone,Education,4.4,0.0,19.0,286,Moderately Updated
EDUCATION,4.4,7005,1000000,Free,Everyone,Education,2.3,0.0,6.9,654,Outdated
EDUCATION,4.0,889,500000,Free,Everyone,Education,4.2,0.0,7.4,152,Moderately Updated
EDUCATION,4.2,5741,1000000,Free,Everyone,Education;Pretend Play,4.4,0.0,84.0,14,Recently Updated
EDUCATION,3.8,27572,5000000,Free,Everyone,Education;Education,2.3,0.0,25.0,287,Moderately Updated
EDUCATION,4.5,10852,1000000,Free,Everyone,Education,4.1,0.0,18.0,253,Moderately Updated
EDUCATION,4.5,1929,500000,Free,Everyone,Education,2.3,0.0,2.5,314,Moderately Updated
EDUCATION,4.3,1516,100000,Free,Everyone,Education,4.1,0.0,3.9,11,Recently Updated
EDUCATION,4.7,254519,5000000,Free,Everyone,Education,4.1,0.0,27.0,19,Recently Updated
EDUCATION,4.5,99020,1000000,Free,Everyone,Education,5.0,0.0,18.0,6,Recently Updated
EDUCATION,4.6,32381,1000000,Free,Everyone 10+,Education,4.1,0.0,10.0,24,Recently Updated
EDUCATION,4.4,56897,1000000,Free,Everyone,Education;Brain Games,4.1,0.0,97.0,569,Outdated
EDUCATION,4.2,8599,1000000,Free,Everyone,Education,4.1,0.0,17.0,28,Recently Updated
EDUCATION,4.0,304,10000,Free,Everyone,Education,4.0,0.0,2.0,765,Outdated
EDUCATION,4.1,358,50000,Free,Everyone,Education,2.3,0.0,1.9,1448,Outdated
EDUCATION,4.3,11904,1000000,Free,Everyone,Education,2.3,0.0,1.8,1082,Outdated
EDUCATION,4.3,22251,1000000,Free,Everyone,Education,2.3,0.0,1.8,1137,Outdated
EDUCATION,4.3,22384,1000000,Free,Everyone,Education,5.0,0.0,17.0,8,Recently Updated
EDUCATION,4.6,73404,1000000,Free,Everyone,Education,4.0,0.0,5.3,226,Moderately Updated
EDUCATION,4.6,25183,1000000,Free,Everyone,Education,4.0,0.0,5.4,226,Moderately Updated
EDUCATION,4.7,52743,1000000,Free,Everyone,Education,4.0,0.0,5.4,226,Moderately Updated
EDUCATION,4.7,61749,1000000,Free,Everyone,Education,4.0,0.0,5.4,226,Moderately Updated
EDUCATION,4.3,55704,1000000,Free,Everyone,Education,4.1,0.0,15.0,4,Recently Updated
EDUCATION,4.7,19277,1000000,Free,Everyone,Education,4.0,0.0,5.3,226,Moderately Updated
EDUCATION,4.6,13612,100000,Free,Everyone,Education,4.4,0.0,48.0,90,Recently Updated
EDUCATION,4.6,37862,1000000,Free,Everyone,Education,4.1,0.0,5.4,62,Recently Updated
EDUCATION,4.6,18372,100000,Free,Everyone,Education,4.4,0.0,47.0,79,Recently Updated
EDUCATION,4.3,656,10000,Free,Everyone,Education,2.2,0.0,0.54,1489,Outdated
EDUCATION,4.0,275,50000,Free,Everyone,Education,2.1,0.0,2.3,1710,Outdated
EDUCATION,4.1,2363,100000,Free,Everyone,Education,4.0,0.0,6.6,629,Outdated
EDUCATION,4.0,430,10000,Free,Everyone,Education,2.1,0.0,0.51,1489,Outdated
EDUCATION,4.5,756,100000,Free,Everyone,Education,4.1,0.0,12.0,51,Recently Updated
EDUCATION,4.0,316,50000,Free,Everyone,Education,4.0,0.0,29.0,539,Outdated
EDUCATION,4.6,32380,1000000,Free,Everyone 10+,Education,4.1,0.0,10.0,24,Recently Updated
EDUCATION,4.5,172505,5000000,Free,Everyone,Education;Education,5.0,0.0,76.0,42,Recently Updated
EDUCATION,4.6,7973,1000000,Free,Everyone,Education,4.4,0.0,18.0,12,Recently Updated
EDUCATION,4.3,266935,10000000,Free,Everyone,Education,4.4,0.0,21.0,9,Recently Updated
EDUCATION,4.7,142632,5000000,Free,Everyone,Education,4.1,0.0,6.9,27,Recently Updated
EDUCATION,4.4,55256,5000000,Free,Everyone,Education,4.0,0.0,14.0,50,Recently Updated
EDUCATION,4.5,172508,5000000,Free,Everyone,Education;Education,5.0,0.0,76.0,42,Recently Updated
EDUCATION,4.4,54798,1000000,Free,Everyone,Education,4.4,0.0,11.0,9,Recently Updated
EDUCATION,4.0,4815,500000,Free,Everyone,Education,4.2,0.0,19.0,22,Recently Updated
EDUCATION,4.6,75112,1000000,Free,Everyone,Education,4.1,0.0,6.5,270,Moderately Updated
EDUCATION,4.4,33646,1000000,Free,Everyone,Education,4.0,0.0,7.0,24,Recently Updated
EDUCATION,4.7,314300,10000000,Free,Everyone,Education,4.0,0.0,3.3,98,Moderately Updated
EDUCATION,4.3,206527,10000000,Free,Everyone 10+,Education,5.0,0.0,21.0,7,Recently Updated
EDUCATION,4.2,3816,500000,Free,Everyone,Education,2.3,0.0,2.6,826,Outdated
EDUCATION,4.3,16195,1000000,Free,Everyone,Education,4.0,0.0,5.2,687,Outdated
EDUCATION,4.3,206,50000,Free,Everyone,Education,2.3,0.0,18.0,596,Outdated
EDUCATION,4.0,835,100000,Free,Everyone,Education,2.3,0.0,15.0,596,Outdated
EDUCATION,4.0,2525,100000,Free,Everyone,Education,4.0,0.0,1.2,1305,Outdated
EDUCATION,3.9,1239,100000,Free,Everyone,Education,3.2,0.0,1.8,740,Outdated
EDUCATION,4.1,702,10000,Free,Everyone,Education,4.4,0.0,7.6,296,Moderately Updated
EDUCATION,4.4,148550,10000000,Free,Everyone,Education;Education,4.1,0.0,59.0,5,Recently Updated
EDUCATION,4.0,3847,500000,Free,Everyone,Education,3.0,0.0,6.9,287,Moderately Updated
EDUCATION,4.4,84309,5000000,Free,Everyone,Education,4.1,0.0,41.0,14,Recently Updated
EDUCATION,4.5,14206,500000,Free,Everyone,Education,3.0,0.0,21.0,13,Recently Updated
EDUCATION,4.3,206532,10000000,Free,Everyone 10+,Education,5.0,0.0,21.0,7,Recently Updated
EDUCATION,4.3,14700,1000000,Free,Everyone,Education,4.4,0.0,21.0,9,Recently Updated
EDUCATION,3.5,1405,100000,Free,Everyone,Education,4.0,0.0,7.3,132,Moderately Updated
EDUCATION,4.4,148549,10000000,Free,Everyone,Education;Education,4.1,0.0,59.0,5,Recently Updated
EDUCATION,4.4,84311,5000000,Free,Everyone,Education,4.1,0.0,41.0,14,Recently Updated
EDUCATION,4.1,16103,1000000,Free,Everyone,Education,4.1,0.0,13.0,8,Recently Updated
EDUCATION,4.7,21,1000,Paid,Everyone,Education;Education,4.1,5.99,44.0,383,Outdated
EDUCATION,4.7,31085,500000,Paid,Everyone,Education;Pretend Play,4.4,3.99,24.0,33,Recently Updated
EDUCATION,4.7,3528,100000,Paid,Everyone,Education;Pretend Play,4.4,3.99,24.0,57,Recently Updated
ENTERTAINMENT,4.3,296771,10000000,Free,Teen,Entertainment,4.1,0.0,11.0,24,Recently Updated
ENTERTAINMENT,3.5,10939,10000000,Free,Everyone,Entertainment,5.0,0.0,4.6,832,Outdated
ENTERTAINMENT,4.6,22508,10000000,Free,Everyone,Entertainment,4.2,0.0,3.3,1119,Outdated
ENTERTAINMENT,3.8,6979,1000000,Free,Everyone,Entertainment,4.0,0.0,12.0,34,Recently Updated
ENTERTAINMENT,4.4,37000,1000000,Free,Mature 17+,Entertainment,4.1,0.0,15.0,48,Recently Updated
ENTERTAINMENT,3.7,1828284,100000000,Free,Everyone,Entertainment,4.1,0.0,52.0,27,Recently Updated
ENTERTAINMENT,4.4,46916,1000000,Free,Everyone,Entertainment,4.2,0.0,4.5,21,Recently Updated
ENTERTAINMENT,4.2,702975,50000000,Free,Everyone,Entertainment,4.1,0.0,49.0,34,Recently Updated
ENTERTAINMENT,4.2,32458,5000000,Free,Everyone,Entertainment,4.1,0.0,18.0,50,Recently Updated
ENTERTAINMENT,4.5,235496,10000000,Free,Everyone,Entertainment;Brain Games,4.1,0.0,13.0,10,Recently Updated
ENTERTAINMENT,4.5,653008,10000000,Free,Everyone,Entertainment,4.4,0.0,16.0,49,Recently Updated
ENTERTAINMENT,4.5,23063,1000000,Free,Everyone,Entertainment;Brain Games,4.1,0.0,17.0,5,Recently Updated
ENTERTAINMENT,4.2,411683,50000000,Free,Teen,Entertainment,4.1,0.0,24.0,6,Recently Updated
ENTERTAINMENT,4.1,29690,1000000,Free,Teen,Entertainment,4.3,0.0,78.0,5,Recently Updated
ENTERTAINMENT,4.2,613059,50000000,Free,Everyone,Entertainment,4.1,0.0,25.0,13,Recently Updated
ENTERTAINMENT,4.3,1633682,100000000,Free,Everyone,Entertainment,4.1,0.0,57.0,36,Recently Updated
ENTERTAINMENT,3.9,2646,100000,Free,Teen,Entertainment,4.2,0.0,9.1,175,Moderately Updated
ENTERTAINMENT,4.1,21867,1000000,Free,Teen,Entertainment,5.0,0.0,39.0,27,Recently Updated
ENTERTAINMENT,3.6,2639,100000,Free,Everyone,Entertainment,6.0,0.0,8.5,182,Moderately Updated
ENTERTAINMENT,4.3,1511,100000,Free,Everyone,Entertainment,4.1,0.0,12.0,58,Recently Updated
ENTERTAINMENT,4.3,44550,1000000,Free,Everyone,Entertainment,5.0,0.0,72.0,21,Recently Updated
ENTERTAINMENT,4.2,2442,100000,Free,Teen,Entertainment,4.1,0.0,9.6,15,Recently Updated
ENTERTAINMENT,4.2,155234,1000000,Free,Teen,Entertainment,4.4,0.0,22.0,7,Recently Updated
ENTERTAINMENT,4.5,12216,1000000,Free,Teen,Entertainment,4.1,0.0,13.0,15,Recently Updated
ENTERTAINMENT,3.8,92058,10000000,Free,Teen,Entertainment,4.1,0.0,12.0,19,Recently Updated
ENTERTAINMENT,3.0,493,50000,Free,Everyone,Entertainment,4.4,0.0,23.0,54,Recently Updated
ENTERTAINMENT,4.1,33387,1000000,Free,Teen,Entertainment,4.4,0.0,20.0,23,Recently Updated
ENTERTAINMENT,4.2,123279,10000000,Free,Everyone 10+,Entertainment;Music & Video,4.4,0.0,25.0,196,Moderately Updated
ENTERTAINMENT,4.1,27424,1000000,Free,Teen,Entertainment,4.4,0.0,17.0,31,Recently Updated
ENTERTAINMENT,4.0,29706,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,23,Recently Updated
ENTERTAINMENT,4.4,288150,5000000,Free,Teen,Entertainment,4.4,0.0,21.0,16,Recently Updated
ENTERTAINMENT,4.2,14807,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,31,Recently Updated
ENTERTAINMENT,4.0,35928,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,23,Recently Updated
ENTERTAINMENT,3.9,22378,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,31,Recently Updated
ENTERTAINMENT,4.3,296829,10000000,Free,Teen,Entertainment,4.1,0.0,11.0,24,Recently Updated
ENTERTAINMENT,4.5,16372,500000,Free,Teen,Entertainment,4.4,0.0,13.0,21,Recently Updated
ENTERTAINMENT,4.1,58028,5000000,Free,Teen,Entertainment,4.1,0.0,17.0,34,Recently Updated
ENTERTAINMENT,4.5,736864,10000000,Free,Teen,Entertainment,4.1,0.0,20.0,201,Moderately Updated
ENTERTAINMENT,3.6,1968,500000,Free,Everyone,Entertainment;Music & Video,4.4,0.0,21.0,76,Recently Updated
ENTERTAINMENT,3.8,35279,1000000,Free,Teen,Entertainment,4.4,0.0,15.0,31,Recently Updated
ENTERTAINMENT,4.0,35931,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,23,Recently Updated
ENTERTAINMENT,3.7,17247,1000000,Free,Everyone 10+,Entertainment;Music & Video,5.0,0.0,7.2,4,Recently Updated
ENTERTAINMENT,3.8,87723,10000000,Free,Teen,Entertainment,4.1,0.0,32.0,20,Recently Updated
ENTERTAINMENT,3.7,197774,10000000,Free,Mature 17+,Entertainment,4.4,0.0,44.0,44,Recently Updated
ENTERTAINMENT,3.9,8674,1000000,Free,Teen,Entertainment,4.4,0.0,19.0,75,Recently Updated
ENTERTAINMENT,4.1,115033,10000000,Free,Everyone,Entertainment,5.0,0.0,30.0,37,Recently Updated
ENTERTAINMENT,3.9,801,100000,Free,Teen,Entertainment,4.3,0.0,57.0,140,Moderately Updated
ENTERTAINMENT,4.2,8968,1000000,Free,Everyone,Entertainment;Music & Video,4.4,0.0,35.0,197,Moderately Updated
ENTERTAINMENT,4.3,303,10000,Free,Teen,Entertainment,4.2,0.0,44.0,237,Moderately Updated
ENTERTAINMENT,4.3,1856,100000,Free,Teen,Entertainment,6.0,0.0,20.0,7,Recently Updated
ENTERTAINMENT,4.5,1575,100000,Free,Everyone,Entertainment,5.0,0.0,43.0,26,Recently Updated
ENTERTAINMENT,4.2,23666,1000000,Free,Teen,Entertainment,4.0,0.0,3.6,96,Moderately Updated
ENTERTAINMENT,4.2,38769,1000000,Free,Mature 17+,Entertainment,2.3,0.0,44.0,1051,Outdated
ENTERTAINMENT,4.3,160164,10000000,Free,Teen,Entertainment,5.0,0.0,12.0,7,Recently Updated
ENTERTAINMENT,4.6,3771,100000,Paid,Mature 17+,Entertainment,4.1,2.99,53.0,5,Recently Updated
EVENTS,4.5,7074,500000,Free,Everyone,Events,4.1,0.0,6.3,44,Recently Updated
EVENTS,4.5,2153,50000,Free,Everyone,Events,4.1,0.0,5.9,237,Moderately Updated
EVENTS,4.0,20611,1000000,Free,Teen,Events,4.1,0.0,12.0,21,Recently Updated
EVENTS,4.2,811,10000,Free,Everyone,Events,4.0,0.0,2.8,71,Recently Updated
EVENTS,4.4,15558,1000000,Free,Everyone,Events,5.0,0.0,26.0,5,Recently Updated
EVENTS,4.6,573,100000,Free,Everyone,Events,4.2,0.0,8.7,27,Recently Updated
EVENTS,Unrated,37,10000,Free,Everyone,Events,4.0,0.0,16.0,254,Moderately Updated
EVENTS,4.6,8232,1000000,Free,Everyone,Events,5.0,0.0,53.0,8,Recently Updated
EVENTS,4.6,3874,100000,Free,Everyone,Events,4.2,0.0,14.0,12,Recently Updated
EVENTS,4.4,464,100000,Free,Everyone,Events,4.1,0.0,8.9,247,Moderately Updated
EVENTS,4.6,731,50000,Free,Everyone,Events,4.0,0.0,11.0,227,Moderately Updated
EVENTS,4.9,69,1000,Free,Teen,Events,4.0,0.0,0.33,17,Recently Updated
EVENTS,4.5,8800,1000000,Free,Everyone,Events,5.0,0.0,24.0,22,Recently Updated
EVENTS,4.6,99,10000,Free,Everyone,Events,4.2,0.0,13.0,33,Recently Updated
EVENTS,Unrated,6,100,Free,Everyone 10+,Events,4.4,0.0,9.7,8,Recently Updated
EVENTS,Unrated,4,100,Free,Everyone,Events,4.0,0.0,1.4,13,Recently Updated
EVENTS,5.0,4,500,Free,Everyone,Events,4.4,0.0,61.0,15,Recently Updated
EVENTS,4.4,663,100000,Free,Everyone,Events,4.1,0.0,6.0,298,Moderately Updated
EVENTS,5.0,16,100,Free,Everyone,Events,2.0,0.0,2.3,30,Recently Updated
EVENTS,4.5,1065,100000,Free,Everyone,Events,4.1,0.0,9.0,69,Recently Updated
EVENTS,Unrated,3,100,Free,Everyone,Events,4.1,0.0,11.0,35,Recently Updated
EVENTS,Unrated,13,1000,Free,Everyone,Events,3.0,0.0,27.0,41,Recently Updated
EVENTS,Unrated,46,5000,Free,Everyone,Events,4.2,0.0,3.6,35,Recently Updated
EVENTS,4.8,12,1000,Free,Everyone 10+,Events,4.2,0.0,29.0,41,Recently Updated
EVENTS,4.4,4298,100000,Free,Everyone,Events,4.0,0.0,4.4,468,Outdated
EVENTS,5.0,1,100,Free,Everyone,Events,4.4,0.0,21.0,36,Recently Updated
EVENTS,Unrated,49,1000,Free,Everyone,Events,4.4,0.0,13.0,31,Recently Updated
EVENTS,Unrated,11,5000,Free,Everyone,Events,4.1,0.0,11.0,70,Recently Updated
EVENTS,4.1,399,100000,Free,Everyone,Events,5.0,0.0,24.0,5,Recently Updated
EVENTS,Unrated,5,100,Free,Everyone,Events,4.3,0.0,6.1,4,Recently Updated
EVENTS,4.8,28,1000,Free,Everyone,Events,4.1,0.0,6.3,80,Recently Updated
EVENTS,Unrated,250,1000,Free,Everyone,Events,4.1,0.0,23.0,47,Recently Updated
EVENTS,Unrated,1,100,Free,Everyone,Events,4.1,0.0,34.0,28,Recently Updated
EVENTS,4.6,7,500,Free,Teen,Events,4.2,0.0,3.8,394,Outdated
FINANCE,3.6,52306,5000000,Free,Everyone,Finance,5.0,0.0,42.0,12,Recently Updated
FINANCE,3.8,42644,5000000,Free,Everyone,Finance,4.2,0.0,19.0,41,Recently Updated
FINANCE,4.2,6076,500000,Free,Everyone,Finance,4.2,0.0,32.0,11,Recently Updated
FINANCE,4.2,112656,5000000,Free,Everyone,Finance,4.1,0.0,93.0,20,Recently Updated
FINANCE,4.2,957973,10000000,Free,Everyone,Finance,4.2,0.0,40.0,9,Recently Updated
FINANCE,4.7,167168,1000000,Free,Everyone,Finance,4.1,0.0,20.0,35,Recently Updated
FINANCE,4.0,34428,10000000,Free,Everyone,Finance,5.0,0.0,15.0,6,Recently Updated
FINANCE,4.0,12073,1000000,Free,Everyone,Finance,4.2,0.0,42.0,75,Recently Updated
FINANCE,4.1,111632,1000000,Free,Everyone,Finance,4.4,0.0,65.0,60,Recently Updated
FINANCE,4.4,250706,10000000,Free,Everyone,Finance,5.0,0.0,37.0,8,Recently Updated
FINANCE,4.5,64959,1000000,Free,Everyone,Finance,4.1,0.0,39.0,51,Recently Updated
FINANCE,4.3,659741,50000000,Free,Everyone,Finance,4.4,0.0,47.0,21,Recently Updated
FINANCE,4.6,510392,10000000,Free,Everyone,Finance,5.0,0.0,79.0,7,Recently Updated
